timestamp,block_number,issued_tao,staked_tao,staked_percentage,accounts,balance_holders,staked_pct_7d,staked_pct_30d
2025-06-29 23:59:48+00:00,5890612,8938199.08313565,6427697.088494113,71.912664158731,327080,181040,72.0021051919147,72.19000330065428
2025-06-30 23:59:48+00:00,5897812,8945384.425230354,6439850.727990391,71.99076553744148,327836,181323,72.09782661019504,72.30109352468682
2025-07-01 23:59:48+00:00,5905012,8952569.206803111,6485520.741245634,72.44312321335921,328497,181624,72.20885584651582,72.4229512465992
2025-07-02 23:59:48+00:00,5912212,8959754.849956935,6480732.726445112,72.33158534997484,329331,182037,72.29651365573308,72.55045450721549
2025-07-03 23:59:48+00:00,5919406,8966932.351447431,6500839.220383269,72.4979175217477,329907,182344,72.36776063480228,72.69241794316298
2025-07-04 23:59:48.001000+00:00,5926606,8974114.204070354,6506504.686421991,72.50302969702416,330548,182594,72.64345484550486,72.83247487599212
2025-07-05 23:59:48+00:00,5933806,8981292.93487924,6502142.647774998,72.39651011185312,331086,182830,72.8606721647975,72.97274159226279
2025-07-06 23:59:48+00:00,5941006,8988470.147564666,6508676.444338713,72.41139301221546,331625,183104,73.09213325514507,73.04870801436047
2025-07-07 23:59:48+00:00,5948203,9382992.417759923,6935966.640070443,73.92062501235955,332327,183451,73.32362211266502,73.12917544054598
2025-07-08 23:59:48+00:00,5955403,9390189.399808971,6945326.30070678,73.96364444840773,332915,183745,73.53579731799076,73.21292898495612
2025-07-09 23:59:48+00:00,5962603,9397386.868807776,6949537.962454072,73.95181298240776,333717,184117,73.77125252952287,73.29440160292887
2025-07-10 23:59:48.001000+00:00,5969803,9387445.502697293,6957818.730356013,74.1183395243874,334619,184590,74.0069704625581,73.37909858387356
2025-07-11 23:59:48+00:00,5977003,9394641.3648736,6950931.315941987,73.98825613430436,335572,185111,74.03361814601736,73.46660605324067
2025-07-12 23:59:48+00:00,5984203,9401838.325179484,6961562.662003849,74.04469659257784,336283,185433,74.08624131327556,73.5501403295516
2025-07-13 23:59:48+00:00,5991403,9409035.24926902,6968464.97686301,74.06141854346208,337041,185756,74.13736375734996,73.63313229699368
2025-07-14 23:59:48+00:00,5998603,9416230.165683324,6978100.641533877,74.10715879657434,337895,186153,74.18989688412682,73.71204488118534
2025-07-15 23:59:48.001000+00:00,6005798,9423419.668200357,7004616.931523112,74.33200661921518,338816,186616,74.24764213952793,73.78038532415627
2025-07-16 23:59:48.001000+00:00,6012995,9430611.129556611,7007856.017931913,74.30967009092858,339594,187076,74.30211497994104,73.84578774606317
2025-07-17 23:59:48+00:00,6020195,9437805.776471904,7029850.750372246,74.4860714118254,340379,187550,74.35141407573285,73.89397793454485
2025-07-18 23:59:48+00:00,6027395,9445000.273895323,7026369.271250997,74.39247292211213,341174,187947,74.39010278891257,73.94445726556592
2025-07-19 23:59:48+00:00,6034595,9452195.609208819,7034891.716183799,74.4260064754695,341797,188262,74.3860899073484,73.98990944635415
2025-07-20 23:59:48+00:00,6041795,9459391.12866604,7038403.015521386,74.40651221400483,342343,188606,74.37773668407723,74.03440436853582
2025-07-21 23:59:48+00:00,6048995,9466584.466853732,7041054.281449214,74.37797978883238,342938,188989,74.3666587579612,74.08219527312696
2025-07-22 23:59:48+00:00,6056195,9473776.510192484,7039386.982628878,74.30391644826605,343724,189551,74.35691740463065,74.12907342989566
2025-07-23 23:59:48+00:00,6063395,9480970.91197672,7039734.439426931,74.2511975280303,344375,189891,74.34375874857973,74.12753082011811
